chrom	gene	segreg_c	pri_der_fix_c	score_c
2R	AGAP001824	7754	19	0.988389381086
2R	AGAP004106	6876	2	5.17416496104
2R	AGAP004000	1410	4	0.11012687353
2R	AGAP002232	695	3	0.00973137590905
2R	AGAP002909	204	1	0.110956371332
2R	AGAP004028	2462	1	1.8994647387
2R	AGAP012965	1280	1	0.845374380771
2R	AGAP002914	1539	1	1.08236739606
2R	AGAP003349	740	3	0.0461112426027
2R	AGAP004229	455	3	0.283672703228
2R	AGAP001684	383	2	0.0292118021015
2R	AGAP002858	3531	1	2.81562234517
2R	AGAP004050	4763	1	3.8505528107
2R	AGAP004026	856	1	0.44500207937
2L	AGAP005467	982	2	0.245853370685
2L	AGAP004827	1101	2	0.347032070236
2L	AGAP004902	2250	6	0.258332006721
2L	AGAP004903	42	1	0.414268268724
2L	AGAP005169	138	1	0.00326590472606
2L	AGAP005181	934	2	0.205318434353
2L	AGAP006634	14439	2	11.2952008169
2L	AGAP005073	162	4	3.69820242338
2L	AGAP005171	477	4	0.727041183148
2L	AGAP004904	580	1	0.172418884122
2L	AGAP005168	375	1	0.0407491573001
2L	AGAP005165	8321	10	3.46028306735
X	AGAP000825	30	2	4.29665011591
X	AGAP001082	156	5	6.46929409029
X	AGAP001076	119	10	38.4766077275
X	AGAP000969	1131	4	0.0674490297052
X	AGAP000863	518	1	0.109568709494
X	AGAP001031	16	3	19.5918952584
X	AGAP001040	12	1	1.42803941592
X	AGAP001029	44	4	14.7039130888
X	AGAP000822	6	3	41.5211699388
X	AGAP001048	418	1	0.00707872517678
X	AGAP000937	17	2	7.27442100213
X	AGAP001050	23	2	5.52185392818
X	AGAP001092	20	3	16.144387332
X	AGAP001043	486	11	9.85533430464
X	AGAP000824	39	1	0.452319184504
X	AGAP001032	64	4	10.1730897199
X	AGAP001045	29	2	4.43844449999
X	AGAP000957	93	1	0.103602593914
X	AGAP001030	24	2	5.30725012272
X	AGAP000823	53	3	6.4261250681
X	AGAP000940	435	5	1.6495041851
X	AGAP001038	19	2	6.58071896023
X	AGAP000829	134	5	7.67243352854
X	AGAP000996	114	3	2.8242949321
X	AGAP001070	310	7	6.14464228661
X	AGAP000981	114	8	25.2473539132
X	AGAP000819	18	4	32.8000250721
X	AGAP000950	55	1	0.290779549973
X	AGAP000943	578	3	0.100803733815
X	AGAP000915	2731	8	0.191605734654
X	AGAP000995	43	2	3.01608467914
X	AGAP001027	173	2	0.552726862956
X	AGAP000935	66	2	1.92650247247
X	AGAP000960	94	1	0.100377080711
X	AGAP001036	17	2	7.27442100213
X	AGAP000961	100	1	0.0821064327644
X	AGAP001022	212	4	2.64720023767
X	AGAP013136	47	1	0.360052617399
X	AGAP000833	81	5	13.0819108236
X	AGAP000954	324	1	0.11325165837
X	AGAP001069	150	1	0.0242267794431
X	AGAP000929	523	1	0.114659039625
X	AGAP000820	9	1	1.82281320333
X	AGAP000941	301	4	1.62665011681
X	AGAP000938	547	5	1.09736810452
X	AGAP001068	88	1	0.120595912514
X	AGAP000988	31	2	4.16326747074
X	AGAP001025	81	3	4.13327551761
X	AGAP013341	37	10	110.595539115
X	AGAP001041	18	1	0.994879324639
X	AGAP000977	25	1	0.727151255306
X	AGAP000933	60	1	0.255378431421
X	AGAP000934	43	2	3.01608467914
X	AGAP000998	2596	13	0.47376364355
X	AGAP001083	38	1	0.466121033299
X	AGAP013093	28	1	0.648659404977
X	AGAP000992	34	1	0.528113022624
X	AGAP013021	422	6	2.78274217531
X	AGAP001033	14	2	8.63506021229
X	AGAP001090	60	4	10.8540764791
X	AGAP001053	275	4	1.85742571359
X	AGAP000906	365	3	0.498706642106
X	AGAP000932	509	4	0.631473388868
X	AGAP001084	254	2	0.254093443653
X	AGAP001065	60	2	2.13528086305
X	AGAP000971	207	1	0.115483354273
X	AGAP001046	101	1	0.0792290549681
X	AGAP001047	30	1	0.603908216676
X	AGAP001026	32	5	31.7591254698
X	AGAP001028	43	4	15.0309793709
X	AGAP000711	342	1	0.085280105425
X	AGAP000982	134	3	2.33331673463
X	AGAP013181	30	5	33.6274701266
X	AGAP000973	334	1	0.0973539949639
X	AGAP001093	245	1	0.170809741317
X	AGAP001018	27	1	0.673153457235
X	AGAP000931	57	1	0.276006914889
X	AGAP001052	688	5	0.667631931393
X	AGAP000945	276	3	0.849458168677
X	AGAP001061	560	9	5.04949405333
X	AGAP001015	698	6	1.16962943732
X	AGAP001004	107	3	3.03743144615
X	AGAP000974	859	7	1.21715249803
X	AGAP000835	68	1	0.20777682764
X	AGAP001039	73	1	0.182402533713
X	AGAP000837	145	1	0.0155836173615
X	AGAP012991	81	1	0.147152204219
X	AGAP001034	32	3	10.5084891401
X	AGAP000951	38	1	0.466121033299
X	AGAP001037	17	4	34.3866942892
X	AGAP000999	98	1	0.087999782092
X	AGAP000942	76	2	1.64743928259
X	AGAP000958	413	7	4.20524030094
X	AGAP013495	450	2	0.0417283734738
X	AGAP000983	85	1	0.131549113161
X	AGAP000989	113	2	1.02309750495
X	AGAP000994	94	2	1.28639650391
X	AGAP000997	47	1	0.360052617399
X	AGAP001091	170	4	3.48975232665
X	AGAP001035	67	13	110.786262569
X	AGAP000832	40	1	0.439102055047
X	AGAP000990	201	1	0.106403242784
X	AGAP013526	35	1	0.511491029668
X	AGAP001073	484	2	0.0766345795261
X	AGAP013317	14	1	1.24801842143
X	AGAP000898	300	2	0.152787885767
X	AGAP000893	386	1	0.0275518133884
X	AGAP000962	1574	7	0.119449074206
X	AGAP000847	1663	10	0.767985395894
X	AGAP000913	246	2	0.275341501751
X	AGAP001044	7	2	15.2818088608
X	AGAP000978	51	1	0.323162288418
X	AGAP001094	130	1	0.0114399503618
X	AGAP001023	177	6	8.44952666879
