AOcol BFcol BFgam CIcol CMgam FRgam GAgam GHcol GHgam GM GNcol GNgam GQgam GW KE UGgam mela meru
153,3 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 3,0 20,0
156,0 150,0 184,0 142,0 587,7 48,0 138,0 110,0 24,0 129,1 8,0 80,0 18,0 182,0 96,0 217,7 8,0 20,0
156,0 150,0 183,1 139,3 594,0 48,0 138,0 109,1 24,0 128,2 7,1 80,0 18,0 174,8 96,0 224,0 8,0 0,20
156,0 150,0 184,0 142,0 594,0 48,0 133,5 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 179,3 96,0 224,0 8,0 20,0
154,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 592,2 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
155,1 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 157,27 142,0 525,69 48,0 134,4 110,0 19,5 106,24 8,0 61,19 15,3 178,4 96,0 199,25 8,0 20,0
156,0 149,1 9,175 138,4 1,593 0,48 16,122 110,0 2,22 41,89 8,0 0,80 1,17 114,68 55,41 2,222 0,8 0,20
147,9 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 88,8 224,0 8,0 20,0
156,0 150,0 176,8 142,0 585,9 48,0 127,11 110,0 20,4 130,0 8,0 78,2 16,2 182,0 96,0 224,0 0,8 0,20
156,0 150,0 183,1 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
156,0 150,0 167,17 142,0 555,39 48,0 131,7 110,0 23,1 123,7 8,0 69,11 17,1 175,7 96,0 212,12 8,0 20,0
156,0 149,1 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 94,0 224,0 8,0 20,0
156,0 150,0 181,3 142,0 591,3 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 94,0 218,6 8,0 20,0
156,0 150,0 181,3 142,0 590,4 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 94,0 222,2 8,0 20,0
156,0 150,0 184,0 141,1 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 141,1 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 183,1 142,0 594,0 48,0 138,0 110,0 23,1 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 167,17 142,0 555,39 48,0 135,3 110,0 23,1 123,7 8,0 69,11 17,1 175,7 96,0 216,8 8,0 0,20
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 180,2 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 128,2 8,0 80,0 18,0 180,2 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 590,4 48,0 137,1 110,0 24,0 130,0 8,0 77,3 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 128,2 8,0 80,0 18,0 175,7 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 128,2 8,0 80,0 18,0 180,2 96,0 224,0 8,0 20,0
156,0 149,1 184,0 138,4 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 223,1 8,0 0,20
156,0 150,0 184,0 142,0 584,10 48,0 137,1 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 218,6 8,0 20,0
156,0 150,0 9,175 142,0 1,593 0,48 16,122 110,0 2,22 41,89 8,0 0,80 1,17 115,67 55,41 2,222 0,8 0,20
156,0 149,1 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 592,2 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
151,5 149,1 184,0 142,0 594,0 48,0 137,1 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 149,1 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 183,1 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 149,1 184,0 138,4 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
156,0 146,4 184,0 141,1 594,0 48,0 138,0 108,2 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
154,2 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
156,0 149,1 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 218,6 8,0 20,0
156,0 150,0 182,2 142,0 593,1 48,0 138,0 110,0 24,0 129,1 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 149,1 184,0 142,0 594,0 47,1 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 591,3 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 139,3 594,0 48,0 138,0 109,1 24,0 128,2 8,0 80,0 18,0 177,5 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 586,8 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 180,4 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 79,1 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 182,2 142,0 585,9 48,0 138,0 110,0 24,0 130,0 8,0 80,0 17,1 182,0 96,0 222,2 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 124,6 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 183,1 142,0 594,0 48,0 138,0 110,0 21,3 130,0 8,0 80,0 18,0 182,0 96,0 222,2 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 125,5 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 124,18 594,0 48,0 138,0 103,7 24,0 130,0 7,1 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 166,18 142,0 548,46 48,0 134,4 110,0 23,1 119,11 8,0 68,12 17,1 175,7 96,0 214,10 8,0 20,0
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 183,1 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 154,30 142,0 522,72 48,0 132,6 110,0 23,1 130,0 8,0 70,10 18,0 178,4 96,0 178,46 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 132,6 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 181,3 142,0 591,3 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
145,11 150,0 184,0 142,0 593,1 48,0 137,1 110,0 24,0 130,0 8,0 80,0 17,1 182,0 96,0 224,0 8,0 20,0
156,0 148,2 184,0 139,3 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 120,10 8,0 80,0 18,0 173,9 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 108,2 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 169,15 142,0 543,51 48,0 138,0 110,0 24,0 130,0 8,0 75,5 18,0 180,2 96,0 207,17 8,0 20,0
156,0 150,0 184,0 142,0 592,2 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 183,1 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 0,20
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 223,1 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 134,4 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 220,4 8,0 20,0
156,0 150,0 184,0 142,0 593,1 46,2 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 223,1 8,0 20,0
156,0 148,2 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 223,1 8,0 20,0
156,0 150,0 184,0 142,0 594,0 47,1 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 0,20
156,0 150,0 183,1 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 137,13 178,6 136,6 594,0 48,0 138,0 104,6 23,1 129,1 8,0 80,0 18,0 174,8 88,8 224,0 8,0 20,0
156,0 149,1 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 183,1 142,0 594,0 48,0 138,0 110,0 23,1 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
154,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
152,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 183,1 139,3 594,0 48,0 138,0 109,1 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 108,2 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 149,1 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 223,1 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
156,0 149,1 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 223,1 8,0 20,0
156,0 150,0 183,1 142,0 590,4 48,0 138,0 110,0 24,0 126,4 8,0 79,1 18,0 181,1 96,0 222,2 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
49,107 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 0,20
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 220,4 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 137,1 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 79,1 18,0 182,0 96,0 224,0 8,0 20,0
156,0 149,1 184,0 142,0 590,4 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 219,5 8,0 20,0
154,0 150,0 184,0 142,0 594,0 48,0 138,0 109,1 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
154,0 150,0 184,0 142,0 589,5 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 217,7 8,0 20,0
154,0 150,0 183,1 142,0 586,8 48,0 135,3 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 223,1 8,0 20,0
154,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
154,0 150,0 183,1 142,0 587,7 48,0 138,0 110,0 24,0 130,0 8,0 80,0 17,1 182,0 96,0 224,0 8,0 20,0
156,0 150,0 183,1 142,0 583,11 48,0 136,2 110,0 24,0 129,1 8,0 80,0 18,0 182,0 96,0 214,10 8,0 20,0
156,0 150,0 183,1 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 149,1 184,0 140,2 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 84,12 224,0 8,0 20,0
156,0 126,24 183,1 100,42 594,0 48,0 138,0 56,54 24,0 118,12 4,4 80,0 18,0 125,57 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 172,10 96,0 224,0 8,0 20,0
156,0 150,0 9,175 142,0 1,593 0,48 16,122 110,0 2,22 41,89 8,0 0,80 1,17 114,68 55,41 2,222 8,0 20,0
156,0 150,0 184,0 142,0 592,2 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 19,1
156,0 150,0 184,0 142,0 594,0 31,17 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
154,2 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 182,2 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 79,1 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 108,0 24,0 130,0 8,0 80,0 18,0 179,3 96,0 224,0 8,0 20,0
156,0 149,1 184,0 142,0 594,0 48,0 138,0 108,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 0,20
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 9,175 142,0 1,593 0,48 16,122 110,0 2,22 41,89 8,0 1,79 1,17 114,68 55,41 2,222 8,0 20,0
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 222,2 8,0 20,0
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 590,4 48,0 138,0 110,0 24,0 130,0 8,0 79,1 18,0 182,0 96,0 224,0 0,8 20,0
156,0 150,0 183,1 142,0 590,4 48,0 138,0 110,0 24,0 130,0 8,0 80,0 17,1 181,1 96,0 223,1 8,0 20,0
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
156,0 149,1 184,0 129,13 594,0 48,0 138,0 104,6 24,0 123,7 6,2 80,0 18,0 158,24 96,0 224,0 8,0 20,0
156,0 149,1 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 183,1 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 84,100 142,0 325,269 16,32 83,55 110,0 16,8 97,33 8,0 44,36 10,8 158,24 84,12 118,106 8,0 20,0
156,0 150,0 184,0 142,0 587,7 47,1 138,0 110,0 24,0 130,0 8,0 79,1 18,0 182,0 96,0 216,8 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 221,3 8,0 20,0
156,0 150,0 182,2 142,0 577,17 48,0 138,0 110,0 24,0 128,2 8,0 80,0 17,1 182,0 96,0 224,0 8,0 20,0
156,0 150,0 183,1 142,0 589,5 48,0 138,0 110,0 24,0 130,0 8,0 77,3 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 79,1 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 137,1 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 593,1 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 128,2 8,0 80,0 18,0 182,0 96,0 224,0 8,0 20,0
156,0 150,0 184,0 142,0 594,0 48,0 138,0 110,0 24,0 130,0 8,0 80,0 18,0 181,1 96,0 224,0 8,0 20,0
